image_path,label
./Viral_Pneumonia/images/Viral Pneumonia-759.png,Viral Pneumonia-759.png
./Viral_Pneumonia/images/Viral Pneumonia-981.png,Viral Pneumonia-981.png
./Viral_Pneumonia/images/Viral Pneumonia-995.png,Viral Pneumonia-995.png
./Viral_Pneumonia/images/Viral Pneumonia-1193.png,Viral Pneumonia-1193.png
./Viral_Pneumonia/images/Viral Pneumonia-765.png,Viral Pneumonia-765.png
./Viral_Pneumonia/images/Viral Pneumonia-771.png,Viral Pneumonia-771.png
./Viral_Pneumonia/images/Viral Pneumonia-1187.png,Viral Pneumonia-1187.png
./Viral_Pneumonia/images/Viral Pneumonia-767.png,Viral Pneumonia-767.png
./Viral_Pneumonia/images/Viral Pneumonia-1191.png,Viral Pneumonia-1191.png
./Viral_Pneumonia/images/Viral Pneumonia-1185.png,Viral Pneumonia-1185.png
./Viral_Pneumonia/images/Viral Pneumonia-773.png,Viral Pneumonia-773.png
./Viral_Pneumonia/images/Viral Pneumonia-983.png,Viral Pneumonia-983.png
./Viral_Pneumonia/images/Viral Pneumonia-997.png,Viral Pneumonia-997.png
./Viral_Pneumonia/images/Viral Pneumonia-1152.png,Viral Pneumonia-1152.png
./Viral_Pneumonia/images/Viral Pneumonia-1146.png,Viral Pneumonia-1146.png
./Viral_Pneumonia/images/Viral Pneumonia-968.png,Viral Pneumonia-968.png
./Viral_Pneumonia/images/Viral Pneumonia-798.png,Viral Pneumonia-798.png
./Viral_Pneumonia/images/Viral Pneumonia-940.png,Viral Pneumonia-940.png
./Viral_Pneumonia/images/Viral Pneumonia-954.png,Viral Pneumonia-954.png
./Viral_Pneumonia/images/Viral Pneumonia-203.png,Viral Pneumonia-203.png
./Viral_Pneumonia/images/Viral Pneumonia-565.png,Viral Pneumonia-565.png
./Viral_Pneumonia/images/Viral Pneumonia-571.png,Viral Pneumonia-571.png
./Viral_Pneumonia/images/Viral Pneumonia-217.png,Viral Pneumonia-217.png
./Viral_Pneumonia/images/Viral Pneumonia-559.png,Viral Pneumonia-559.png
./Viral_Pneumonia/images/Viral Pneumonia-1344.png,Viral Pneumonia-1344.png
./Viral_Pneumonia/images/Viral Pneumonia-377.png,Viral Pneumonia-377.png
./Viral_Pneumonia/images/Viral Pneumonia-411.png,Viral Pneumonia-411.png
./Viral_Pneumonia/images/Viral Pneumonia-405.png,Viral Pneumonia-405.png
./Viral_Pneumonia/images/Viral Pneumonia-363.png,Viral Pneumonia-363.png
./Viral_Pneumonia/images/Viral Pneumonia-439.png,Viral Pneumonia-439.png
./Viral_Pneumonia/images/Viral Pneumonia-1224.png,Viral Pneumonia-1224.png
./Viral_Pneumonia/images/Viral Pneumonia-16.png,Viral Pneumonia-16.png
./Viral_Pneumonia/images/Viral Pneumonia-1230.png,Viral Pneumonia-1230.png
./Viral_Pneumonia/images/Viral Pneumonia-388.png,Viral Pneumonia-388.png
./Viral_Pneumonia/images/Viral Pneumonia-1218.png,Viral Pneumonia-1218.png
./Viral_Pneumonia/images/Viral Pneumonia-613.png,Viral Pneumonia-613.png
./Viral_Pneumonia/images/Viral Pneumonia-175.png,Viral Pneumonia-175.png
./Viral_Pneumonia/images/Viral Pneumonia-161.png,Viral Pneumonia-161.png
./Viral_Pneumonia/images/Viral Pneumonia-607.png,Viral Pneumonia-607.png
./Viral_Pneumonia/images/Viral Pneumonia-149.png,Viral Pneumonia-149.png
./Viral_Pneumonia/images/Viral Pneumonia-808.png,Viral Pneumonia-808.png
./Viral_Pneumonia/images/Viral Pneumonia-1026.png,Viral Pneumonia-1026.png
./Viral_Pneumonia/images/Viral Pneumonia-1032.png,Viral Pneumonia-1032.png
./Viral_Pneumonia/images/Viral Pneumonia-834.png,Viral Pneumonia-834.png
./Viral_Pneumonia/images/Viral Pneumonia-820.png,Viral Pneumonia-820.png
./Viral_Pneumonia/images/Viral Pneumonia-821.png,Viral Pneumonia-821.png
./Viral_Pneumonia/images/Viral Pneumonia-835.png,Viral Pneumonia-835.png
./Viral_Pneumonia/images/Viral Pneumonia-1033.png,Viral Pneumonia-1033.png
./Viral_Pneumonia/images/Viral Pneumonia-809.png,Viral Pneumonia-809.png
./Viral_Pneumonia/images/Viral Pneumonia-1027.png,Viral Pneumonia-1027.png
./Viral_Pneumonia/images/Viral Pneumonia-148.png,Viral Pneumonia-148.png
./Viral_Pneumonia/images/Viral Pneumonia-160.png,Viral Pneumonia-160.png
./Viral_Pneumonia/images/Viral Pneumonia-606.png,Viral Pneumonia-606.png
./Viral_Pneumonia/images/Viral Pneumonia-612.png,Viral Pneumonia-612.png
./Viral_Pneumonia/images/Viral Pneumonia-174.png,Viral Pneumonia-174.png
./Viral_Pneumonia/images/Viral Pneumonia-1219.png,Viral Pneumonia-1219.png
./Viral_Pneumonia/images/Viral Pneumonia-389.png,Viral Pneumonia-389.png
./Viral_Pneumonia/images/Viral Pneumonia-1231.png,Viral Pneumonia-1231.png
./Viral_Pneumonia/images/Viral Pneumonia-1225.png,Viral Pneumonia-1225.png
./Viral_Pneumonia/images/Viral Pneumonia-17.png,Viral Pneumonia-17.png
./Viral_Pneumonia/images/Viral Pneumonia-438.png,Viral Pneumonia-438.png
./Viral_Pneumonia/images/Viral Pneumonia-404.png,Viral Pneumonia-404.png
./Viral_Pneumonia/images/Viral Pneumonia-362.png,Viral Pneumonia-362.png
./Viral_Pneumonia/images/Viral Pneumonia-376.png,Viral Pneumonia-376.png
./Viral_Pneumonia/images/Viral Pneumonia-410.png,Viral Pneumonia-410.png
./Viral_Pneumonia/images/Viral Pneumonia-1345.png,Viral Pneumonia-1345.png
./Viral_Pneumonia/images/Viral Pneumonia-558.png,Viral Pneumonia-558.png
./Viral_Pneumonia/images/Viral Pneumonia-570.png,Viral Pneumonia-570.png
./Viral_Pneumonia/images/Viral Pneumonia-216.png,Viral Pneumonia-216.png
./Viral_Pneumonia/images/Viral Pneumonia-202.png,Viral Pneumonia-202.png
./Viral_Pneumonia/images/Viral Pneumonia-564.png,Viral Pneumonia-564.png
./Viral_Pneumonia/images/Viral Pneumonia-955.png,Viral Pneumonia-955.png
./Viral_Pneumonia/images/Viral Pneumonia-941.png,Viral Pneumonia-941.png
./Viral_Pneumonia/images/Viral Pneumonia-799.png,Viral Pneumonia-799.png
./Viral_Pneumonia/images/Viral Pneumonia-1147.png,Viral Pneumonia-1147.png
./Viral_Pneumonia/images/Viral Pneumonia-969.png,Viral Pneumonia-969.png
./Viral_Pneumonia/images/Viral Pneumonia-1153.png,Viral Pneumonia-1153.png
./Viral_Pneumonia/images/Viral Pneumonia-996.png,Viral Pneumonia-996.png
./Viral_Pneumonia/images/Viral Pneumonia-982.png,Viral Pneumonia-982.png
./Viral_Pneumonia/images/Viral Pneumonia-1184.png,Viral Pneumonia-1184.png
./Viral_Pneumonia/images/Viral Pneumonia-772.png,Viral Pneumonia-772.png
./Viral_Pneumonia/images/Viral Pneumonia-766.png,Viral Pneumonia-766.png
./Viral_Pneumonia/images/Viral Pneumonia-1190.png,Viral Pneumonia-1190.png
./Viral_Pneumonia/images/Viral Pneumonia-986.png,Viral Pneumonia-986.png
./Viral_Pneumonia/images/Viral Pneumonia-992.png,Viral Pneumonia-992.png
./Viral_Pneumonia/images/Viral Pneumonia-1194.png,Viral Pneumonia-1194.png
./Viral_Pneumonia/images/Viral Pneumonia-762.png,Viral Pneumonia-762.png
./Viral_Pneumonia/images/Viral Pneumonia-776.png,Viral Pneumonia-776.png
./Viral_Pneumonia/images/Viral Pneumonia-1180.png,Viral Pneumonia-1180.png
./Viral_Pneumonia/images/Viral Pneumonia-945.png,Viral Pneumonia-945.png
./Viral_Pneumonia/images/Viral Pneumonia-789.png,Viral Pneumonia-789.png
./Viral_Pneumonia/images/Viral Pneumonia-951.png,Viral Pneumonia-951.png
./Viral_Pneumonia/images/Viral Pneumonia-1157.png,Viral Pneumonia-1157.png
./Viral_Pneumonia/images/Viral Pneumonia-979.png,Viral Pneumonia-979.png
./Viral_Pneumonia/images/Viral Pneumonia-1143.png,Viral Pneumonia-1143.png
./Viral_Pneumonia/images/Viral Pneumonia-548.png,Viral Pneumonia-548.png
./Viral_Pneumonia/images/Viral Pneumonia-560.png,Viral Pneumonia-560.png
./Viral_Pneumonia/images/Viral Pneumonia-206.png,Viral Pneumonia-206.png
./Viral_Pneumonia/images/Viral Pneumonia-212.png,Viral Pneumonia-212.png
./Viral_Pneumonia/images/Viral Pneumonia-574.png,Viral Pneumonia-574.png
./Viral_Pneumonia/images/Viral Pneumonia-1341.png,Viral Pneumonia-1341.png
./Viral_Pneumonia/images/Viral Pneumonia-428.png,Viral Pneumonia-428.png
./Viral_Pneumonia/images/Viral Pneumonia-414.png,Viral Pneumonia-414.png
./Viral_Pneumonia/images/Viral Pneumonia-372.png,Viral Pneumonia-372.png
./Viral_Pneumonia/images/Viral Pneumonia-366.png,Viral Pneumonia-366.png
./Viral_Pneumonia/images/Viral Pneumonia-400.png,Viral Pneumonia-400.png
./Viral_Pneumonia/images/Viral Pneumonia-1209.png,Viral Pneumonia-1209.png
./Viral_Pneumonia/images/Viral Pneumonia-399.png,Viral Pneumonia-399.png
./Viral_Pneumonia/images/Viral Pneumonia-13.png,Viral Pneumonia-13.png
./Viral_Pneumonia/images/Viral Pneumonia-1221.png,Viral Pneumonia-1221.png
./Viral_Pneumonia/images/Viral Pneumonia-1235.png,Viral Pneumonia-1235.png
./Viral_Pneumonia/images/Viral Pneumonia-158.png,Viral Pneumonia-158.png
./Viral_Pneumonia/images/Viral Pneumonia-170.png,Viral Pneumonia-170.png
./Viral_Pneumonia/images/Viral Pneumonia-616.png,Viral Pneumonia-616.png
./Viral_Pneumonia/images/Viral Pneumonia-602.png,Viral Pneumonia-602.png
./Viral_Pneumonia/images/Viral Pneumonia-164.png,Viral Pneumonia-164.png
./Viral_Pneumonia/images/Viral Pneumonia-831.png,Viral Pneumonia-831.png
./Viral_Pneumonia/images/Viral Pneumonia-825.png,Viral Pneumonia-825.png
./Viral_Pneumonia/images/Viral Pneumonia-1023.png,Viral Pneumonia-1023.png
./Viral_Pneumonia/images/Viral Pneumonia-819.png,Viral Pneumonia-819.png
./Viral_Pneumonia/images/Viral Pneumonia-1037.png,Viral Pneumonia-1037.png
./Viral_Pneumonia/images/Viral Pneumonia-818.png,Viral Pneumonia-818.png
./Viral_Pneumonia/images/Viral Pneumonia-1036.png,Viral Pneumonia-1036.png
./Viral_Pneumonia/images/Viral Pneumonia-1022.png,Viral Pneumonia-1022.png
./Viral_Pneumonia/images/Viral Pneumonia-824.png,Viral Pneumonia-824.png
./Viral_Pneumonia/images/Viral Pneumonia-830.png,Viral Pneumonia-830.png
./Viral_Pneumonia/images/Viral Pneumonia-603.png,Viral Pneumonia-603.png
./Viral_Pneumonia/images/Viral Pneumonia-165.png,Viral Pneumonia-165.png
./Viral_Pneumonia/images/Viral Pneumonia-171.png,Viral Pneumonia-171.png
./Viral_Pneumonia/images/Viral Pneumonia-617.png,Viral Pneumonia-617.png
./Viral_Pneumonia/images/Viral Pneumonia-159.png,Viral Pneumonia-159.png
./Viral_Pneumonia/images/Viral Pneumonia-1234.png,Viral Pneumonia-1234.png
./Viral_Pneumonia/images/Viral Pneumonia-12.png,Viral Pneumonia-12.png
./Viral_Pneumonia/images/Viral Pneumonia-1220.png,Viral Pneumonia-1220.png
./Viral_Pneumonia/images/Viral Pneumonia-398.png,Viral Pneumonia-398.png
./Viral_Pneumonia/images/Viral Pneumonia-1208.png,Viral Pneumonia-1208.png
./Viral_Pneumonia/images/Viral Pneumonia-367.png,Viral Pneumonia-367.png
./Viral_Pneumonia/images/Viral Pneumonia-401.png,Viral Pneumonia-401.png
./Viral_Pneumonia/images/Viral Pneumonia-415.png,Viral Pneumonia-415.png
./Viral_Pneumonia/images/Viral Pneumonia-373.png,Viral Pneumonia-373.png
./Viral_Pneumonia/images/Viral Pneumonia-429.png,Viral Pneumonia-429.png
./Viral_Pneumonia/images/Viral Pneumonia-1340.png,Viral Pneumonia-1340.png
./Viral_Pneumonia/images/Viral Pneumonia-213.png,Viral Pneumonia-213.png
./Viral_Pneumonia/images/Viral Pneumonia-575.png,Viral Pneumonia-575.png
./Viral_Pneumonia/images/Viral Pneumonia-561.png,Viral Pneumonia-561.png
./Viral_Pneumonia/images/Viral Pneumonia-207.png,Viral Pneumonia-207.png
./Viral_Pneumonia/images/Viral Pneumonia-549.png,Viral Pneumonia-549.png
./Viral_Pneumonia/images/Viral Pneumonia-1142.png,Viral Pneumonia-1142.png
./Viral_Pneumonia/images/Viral Pneumonia-1156.png,Viral Pneumonia-1156.png
./Viral_Pneumonia/images/Viral Pneumonia-978.png,Viral Pneumonia-978.png
./Viral_Pneumonia/images/Viral Pneumonia-950.png,Viral Pneumonia-950.png
./Viral_Pneumonia/images/Viral Pneumonia-788.png,Viral Pneumonia-788.png
./Viral_Pneumonia/images/Viral Pneumonia-944.png,Viral Pneumonia-944.png
./Viral_Pneumonia/images/Viral Pneumonia-777.png,Viral Pneumonia-777.png
./Viral_Pneumonia/images/Viral Pneumonia-1181.png,Viral Pneumonia-1181.png
./Viral_Pneumonia/images/Viral Pneumonia-1195.png,Viral Pneumonia-1195.png
./Viral_Pneumonia/images/Viral Pneumonia-763.png,Viral Pneumonia-763.png
./Viral_Pneumonia/images/Viral Pneumonia-993.png,Viral Pneumonia-993.png
./Viral_Pneumonia/images/Viral Pneumonia-987.png,Viral Pneumonia-987.png
./Viral_Pneumonia/images/Viral Pneumonia-991.png,Viral Pneumonia-991.png
./Viral_Pneumonia/images/Viral Pneumonia-749.png,Viral Pneumonia-749.png
./Viral_Pneumonia/images/Viral Pneumonia-985.png,Viral Pneumonia-985.png
./Viral_Pneumonia/images/Viral Pneumonia-1183.png,Viral Pneumonia-1183.png
./Viral_Pneumonia/images/Viral Pneumonia-775.png,Viral Pneumonia-775.png
./Viral_Pneumonia/images/Viral Pneumonia-761.png,Viral Pneumonia-761.png
./Viral_Pneumonia/images/Viral Pneumonia-1197.png,Viral Pneumonia-1197.png
./Viral_Pneumonia/images/Viral Pneumonia-952.png,Viral Pneumonia-952.png
./Viral_Pneumonia/images/Viral Pneumonia-946.png,Viral Pneumonia-946.png
./Viral_Pneumonia/images/Viral Pneumonia-1168.png,Viral Pneumonia-1168.png
./Viral_Pneumonia/images/Viral Pneumonia-1140.png,Viral Pneumonia-1140.png
./Viral_Pneumonia/images/Viral Pneumonia-1154.png,Viral Pneumonia-1154.png
./Viral_Pneumonia/images/Viral Pneumonia-239.png,Viral Pneumonia-239.png
./Viral_Pneumonia/images/Viral Pneumonia-577.png,Viral Pneumonia-577.png
./Viral_Pneumonia/images/Viral Pneumonia-211.png,Viral Pneumonia-211.png
./Viral_Pneumonia/images/Viral Pneumonia-205.png,Viral Pneumonia-205.png
./Viral_Pneumonia/images/Viral Pneumonia-563.png,Viral Pneumonia-563.png
./Viral_Pneumonia/images/Viral Pneumonia-588.png,Viral Pneumonia-588.png
./Viral_Pneumonia/images/Viral Pneumonia-1342.png,Viral Pneumonia-1342.png
./Viral_Pneumonia/images/Viral Pneumonia-359.png,Viral Pneumonia-359.png
./Viral_Pneumonia/images/Viral Pneumonia-403.png,Viral Pneumonia-403.png
./Viral_Pneumonia/images/Viral Pneumonia-365.png,Viral Pneumonia-365.png
./Viral_Pneumonia/images/Viral Pneumonia-371.png,Viral Pneumonia-371.png
./Viral_Pneumonia/images/Viral Pneumonia-417.png,Viral Pneumonia-417.png
./Viral_Pneumonia/images/Viral Pneumonia-38.png,Viral Pneumonia-38.png
./Viral_Pneumonia/images/Viral Pneumonia-1236.png,Viral Pneumonia-1236.png
./Viral_Pneumonia/images/Viral Pneumonia-1222.png,Viral Pneumonia-1222.png
./Viral_Pneumonia/images/Viral Pneumonia-10.png,Viral Pneumonia-10.png
./Viral_Pneumonia/images/Viral Pneumonia-629.png,Viral Pneumonia-629.png
./Viral_Pneumonia/images/Viral Pneumonia-167.png,Viral Pneumonia-167.png
./Viral_Pneumonia/images/Viral Pneumonia-601.png,Viral Pneumonia-601.png
./Viral_Pneumonia/images/Viral Pneumonia-615.png,Viral Pneumonia-615.png
./Viral_Pneumonia/images/Viral Pneumonia-173.png,Viral Pneumonia-173.png
./Viral_Pneumonia/images/Viral Pneumonia-198.png,Viral Pneumonia-198.png
./Viral_Pneumonia/images/Viral Pneumonia-1008.png,Viral Pneumonia-1008.png
./Viral_Pneumonia/images/Viral Pneumonia-826.png,Viral Pneumonia-826.png
./Viral_Pneumonia/images/Viral Pneumonia-832.png,Viral Pneumonia-832.png
./Viral_Pneumonia/images/Viral Pneumonia-1034.png,Viral Pneumonia-1034.png
./Viral_Pneumonia/images/Viral Pneumonia-1020.png,Viral Pneumonia-1020.png
./Viral_Pneumonia/images/Viral Pneumonia-1021.png,Viral Pneumonia-1021.png
./Viral_Pneumonia/images/Viral Pneumonia-1035.png,Viral Pneumonia-1035.png
./Viral_Pneumonia/images/Viral Pneumonia-833.png,Viral Pneumonia-833.png
./Viral_Pneumonia/images/Viral Pneumonia-1009.png,Viral Pneumonia-1009.png
./Viral_Pneumonia/images/Viral Pneumonia-199.png,Viral Pneumonia-199.png
./Viral_Pneumonia/images/Viral Pneumonia-827.png,Viral Pneumonia-827.png
./Viral_Pneumonia/images/Viral Pneumonia-614.png,Viral Pneumonia-614.png
./Viral_Pneumonia/images/Viral Pneumonia-172.png,Viral Pneumonia-172.png
./Viral_Pneumonia/images/Viral Pneumonia-166.png,Viral Pneumonia-166.png
./Viral_Pneumonia/images/Viral Pneumonia-600.png,Viral Pneumonia-600.png
./Viral_Pneumonia/images/Viral Pneumonia-628.png,Viral Pneumonia-628.png
./Viral_Pneumonia/images/Viral Pneumonia-1223.png,Viral Pneumonia-1223.png
./Viral_Pneumonia/images/Viral Pneumonia-11.png,Viral Pneumonia-11.png
./Viral_Pneumonia/images/Viral Pneumonia-1237.png,Viral Pneumonia-1237.png
./Viral_Pneumonia/images/Viral Pneumonia-39.png,Viral Pneumonia-39.png
./Viral_Pneumonia/images/Viral Pneumonia-370.png,Viral Pneumonia-370.png
./Viral_Pneumonia/images/Viral Pneumonia-416.png,Viral Pneumonia-416.png
./Viral_Pneumonia/images/Viral Pneumonia-402.png,Viral Pneumonia-402.png
./Viral_Pneumonia/images/Viral Pneumonia-364.png,Viral Pneumonia-364.png
./Viral_Pneumonia/images/Viral Pneumonia-358.png,Viral Pneumonia-358.png
./Viral_Pneumonia/images/Viral Pneumonia-1343.png,Viral Pneumonia-1343.png
./Viral_Pneumonia/images/Viral Pneumonia-589.png,Viral Pneumonia-589.png
./Viral_Pneumonia/images/Viral Pneumonia-204.png,Viral Pneumonia-204.png
./Viral_Pneumonia/images/Viral Pneumonia-562.png,Viral Pneumonia-562.png
./Viral_Pneumonia/images/Viral Pneumonia-576.png,Viral Pneumonia-576.png
./Viral_Pneumonia/images/Viral Pneumonia-210.png,Viral Pneumonia-210.png
./Viral_Pneumonia/images/Viral Pneumonia-238.png,Viral Pneumonia-238.png
./Viral_Pneumonia/images/Viral Pneumonia-1155.png,Viral Pneumonia-1155.png
./Viral_Pneumonia/images/Viral Pneumonia-1141.png,Viral Pneumonia-1141.png
./Viral_Pneumonia/images/Viral Pneumonia-947.png,Viral Pneumonia-947.png
./Viral_Pneumonia/images/Viral Pneumonia-1169.png,Viral Pneumonia-1169.png
./Viral_Pneumonia/images/Viral Pneumonia-953.png,Viral Pneumonia-953.png
./Viral_Pneumonia/images/Viral Pneumonia-760.png,Viral Pneumonia-760.png
./Viral_Pneumonia/images/Viral Pneumonia-1196.png,Viral Pneumonia-1196.png
./Viral_Pneumonia/images/Viral Pneumonia-1182.png,Viral Pneumonia-1182.png
./Viral_Pneumonia/images/Viral Pneumonia-774.png,Viral Pneumonia-774.png
./Viral_Pneumonia/images/Viral Pneumonia-984.png,Viral Pneumonia-984.png
./Viral_Pneumonia/images/Viral Pneumonia-748.png,Viral Pneumonia-748.png
./Viral_Pneumonia/images/Viral Pneumonia-990.png,Viral Pneumonia-990.png
./Viral_Pneumonia/images/Viral Pneumonia-713.png,Viral Pneumonia-713.png
./Viral_Pneumonia/images/Viral Pneumonia-707.png,Viral Pneumonia-707.png
./Viral_Pneumonia/images/Viral Pneumonia-1126.png,Viral Pneumonia-1126.png
./Viral_Pneumonia/images/Viral Pneumonia-908.png,Viral Pneumonia-908.png
./Viral_Pneumonia/images/Viral Pneumonia-1132.png,Viral Pneumonia-1132.png
./Viral_Pneumonia/images/Viral Pneumonia-934.png,Viral Pneumonia-934.png
./Viral_Pneumonia/images/Viral Pneumonia-920.png,Viral Pneumonia-920.png
./Viral_Pneumonia/images/Viral Pneumonia-511.png,Viral Pneumonia-511.png
./Viral_Pneumonia/images/Viral Pneumonia-277.png,Viral Pneumonia-277.png
./Viral_Pneumonia/images/Viral Pneumonia-263.png,Viral Pneumonia-263.png
./Viral_Pneumonia/images/Viral Pneumonia-505.png,Viral Pneumonia-505.png
./Viral_Pneumonia/images/Viral Pneumonia-539.png,Viral Pneumonia-539.png
./Viral_Pneumonia/images/Viral Pneumonia-1324.png,Viral Pneumonia-1324.png
./Viral_Pneumonia/images/Viral Pneumonia-1330.png,Viral Pneumonia-1330.png
./Viral_Pneumonia/images/Viral Pneumonia-288.png,Viral Pneumonia-288.png
./Viral_Pneumonia/images/Viral Pneumonia-1318.png,Viral Pneumonia-1318.png
./Viral_Pneumonia/images/Viral Pneumonia-465.png,Viral Pneumonia-465.png
./Viral_Pneumonia/images/Viral Pneumonia-303.png,Viral Pneumonia-303.png
./Viral_Pneumonia/images/Viral Pneumonia-1293.png,Viral Pneumonia-1293.png
./Viral_Pneumonia/images/Viral Pneumonia-1287.png,Viral Pneumonia-1287.png
./Viral_Pneumonia/images/Viral Pneumonia-317.png,Viral Pneumonia-317.png
./Viral_Pneumonia/images/Viral Pneumonia-471.png,Viral Pneumonia-471.png
