image_path,label
./Lung_Opacity/images/Lung_Opacity-5979.png,Lung_Opacity-5979.png
./Lung_Opacity/images/Lung_Opacity-2970.png,Lung_Opacity-2970.png
./Lung_Opacity/images/Lung_Opacity-2964.png,Lung_Opacity-2964.png
./Lung_Opacity/images/Lung_Opacity-5945.png,Lung_Opacity-5945.png
./Lung_Opacity/images/Lung_Opacity-4483.png,Lung_Opacity-4483.png
./Lung_Opacity/images/Lung_Opacity-2794.png,Lung_Opacity-2794.png
./Lung_Opacity/images/Lung_Opacity-1289.png,Lung_Opacity-1289.png
./Lung_Opacity/images/Lung_Opacity-2780.png,Lung_Opacity-2780.png
./Lung_Opacity/images/Lung_Opacity-2958.png,Lung_Opacity-2958.png
./Lung_Opacity/images/Lung_Opacity-5951.png,Lung_Opacity-5951.png
./Lung_Opacity/images/Lung_Opacity-4497.png,Lung_Opacity-4497.png
./Lung_Opacity/images/Lung_Opacity-5789.png,Lung_Opacity-5789.png
./Lung_Opacity/images/Lung_Opacity-1470.png,Lung_Opacity-1470.png
./Lung_Opacity/images/Lung_Opacity-539.png,Lung_Opacity-539.png
./Lung_Opacity/images/Lung_Opacity-4508.png,Lung_Opacity-4508.png
./Lung_Opacity/images/Lung_Opacity-3267.png,Lung_Opacity-3267.png
./Lung_Opacity/images/Lung_Opacity-2179.png,Lung_Opacity-2179.png
./Lung_Opacity/images/Lung_Opacity-5616.png,Lung_Opacity-5616.png
./Lung_Opacity/images/Lung_Opacity-5170.png,Lung_Opacity-5170.png
./Lung_Opacity/images/Lung_Opacity-3501.png,Lung_Opacity-3501.png
./Lung_Opacity/images/Lung_Opacity-1316.png,Lung_Opacity-1316.png
./Lung_Opacity/images/Lung_Opacity-1302.png,Lung_Opacity-1302.png
./Lung_Opacity/images/Lung_Opacity-5164.png,Lung_Opacity-5164.png
./Lung_Opacity/images/Lung_Opacity-3515.png,Lung_Opacity-3515.png
./Lung_Opacity/images/Lung_Opacity-3273.png,Lung_Opacity-3273.png
./Lung_Opacity/images/Lung_Opacity-5602.png,Lung_Opacity-5602.png
./Lung_Opacity/images/Lung_Opacity-1464.png,Lung_Opacity-1464.png
./Lung_Opacity/images/Lung_Opacity-4534.png,Lung_Opacity-4534.png
./Lung_Opacity/images/Lung_Opacity-2145.png,Lung_Opacity-2145.png
./Lung_Opacity/images/Lung_Opacity-505.png,Lung_Opacity-505.png
./Lung_Opacity/images/Lung_Opacity-263.png,Lung_Opacity-263.png
./Lung_Opacity/images/Lung_Opacity-2623.png,Lung_Opacity-2623.png
./Lung_Opacity/images/Lung_Opacity-4252.png,Lung_Opacity-4252.png
./Lung_Opacity/images/Lung_Opacity-5158.png,Lung_Opacity-5158.png
./Lung_Opacity/images/Lung_Opacity-2637.png,Lung_Opacity-2637.png
./Lung_Opacity/images/Lung_Opacity-3529.png,Lung_Opacity-3529.png
./Lung_Opacity/images/Lung_Opacity-4246.png,Lung_Opacity-4246.png
./Lung_Opacity/images/Lung_Opacity-277.png,Lung_Opacity-277.png
./Lung_Opacity/images/Lung_Opacity-1458.png,Lung_Opacity-1458.png
./Lung_Opacity/images/Lung_Opacity-511.png,Lung_Opacity-511.png
./Lung_Opacity/images/Lung_Opacity-4520.png,Lung_Opacity-4520.png
./Lung_Opacity/images/Lung_Opacity-2151.png,Lung_Opacity-2151.png
./Lung_Opacity/images/Lung_Opacity-2804.png,Lung_Opacity-2804.png
./Lung_Opacity/images/Lung_Opacity-2810.png,Lung_Opacity-2810.png
./Lung_Opacity/images/Lung_Opacity-288.png,Lung_Opacity-288.png
./Lung_Opacity/images/Lung_Opacity-5819.png,Lung_Opacity-5819.png
./Lung_Opacity/images/Lung_Opacity-2186.png,Lung_Opacity-2186.png
./Lung_Opacity/images/Lung_Opacity-5831.png,Lung_Opacity-5831.png
./Lung_Opacity/images/Lung_Opacity-3298.png,Lung_Opacity-3298.png
./Lung_Opacity/images/Lung_Opacity-4291.png,Lung_Opacity-4291.png
./Lung_Opacity/images/Lung_Opacity-2838.png,Lung_Opacity-2838.png
./Lung_Opacity/images/Lung_Opacity-4285.png,Lung_Opacity-4285.png
./Lung_Opacity/images/Lung_Opacity-2192.png,Lung_Opacity-2192.png
./Lung_Opacity/images/Lung_Opacity-5825.png,Lung_Opacity-5825.png
./Lung_Opacity/images/Lung_Opacity-1114.png,Lung_Opacity-1114.png
./Lung_Opacity/images/Lung_Opacity-3703.png,Lung_Opacity-3703.png
./Lung_Opacity/images/Lung_Opacity-5372.png,Lung_Opacity-5372.png
./Lung_Opacity/images/Lung_Opacity-5414.png,Lung_Opacity-5414.png
./Lung_Opacity/images/Lung_Opacity-3065.png,Lung_Opacity-3065.png
./Lung_Opacity/images/Lung_Opacity-1672.png,Lung_Opacity-1672.png
./Lung_Opacity/images/Lung_Opacity-1666.png,Lung_Opacity-1666.png
./Lung_Opacity/images/Lung_Opacity-5400.png,Lung_Opacity-5400.png
./Lung_Opacity/images/Lung_Opacity-3071.png,Lung_Opacity-3071.png
./Lung_Opacity/images/Lung_Opacity-4078.png,Lung_Opacity-4078.png
./Lung_Opacity/images/Lung_Opacity-3717.png,Lung_Opacity-3717.png
./Lung_Opacity/images/Lung_Opacity-2409.png,Lung_Opacity-2409.png
./Lung_Opacity/images/Lung_Opacity-5366.png,Lung_Opacity-5366.png
./Lung_Opacity/images/Lung_Opacity-1100.png,Lung_Opacity-1100.png
./Lung_Opacity/images/Lung_Opacity-4050.png,Lung_Opacity-4050.png
./Lung_Opacity/images/Lung_Opacity-2421.png,Lung_Opacity-2421.png
./Lung_Opacity/images/Lung_Opacity-1128.png,Lung_Opacity-1128.png
./Lung_Opacity/images/Lung_Opacity-1896.png,Lung_Opacity-1896.png
./Lung_Opacity/images/Lung_Opacity-707.png,Lung_Opacity-707.png
./Lung_Opacity/images/Lung_Opacity-6.png,Lung_Opacity-6.png
./Lung_Opacity/images/Lung_Opacity-5428.png,Lung_Opacity-5428.png
./Lung_Opacity/images/Lung_Opacity-2347.png,Lung_Opacity-2347.png
./Lung_Opacity/images/Lung_Opacity-3059.png,Lung_Opacity-3059.png
./Lung_Opacity/images/Lung_Opacity-4736.png,Lung_Opacity-4736.png
./Lung_Opacity/images/Lung_Opacity-2353.png,Lung_Opacity-2353.png
./Lung_Opacity/images/Lung_Opacity-4722.png,Lung_Opacity-4722.png
./Lung_Opacity/images/Lung_Opacity-713.png,Lung_Opacity-713.png
./Lung_Opacity/images/Lung_Opacity-1882.png,Lung_Opacity-1882.png
./Lung_Opacity/images/Lung_Opacity-4044.png,Lung_Opacity-4044.png
./Lung_Opacity/images/Lung_Opacity-2435.png,Lung_Opacity-2435.png
./Lung_Opacity/images/Lung_Opacity-3918.png,Lung_Opacity-3918.png
./Lung_Opacity/images/Lung_Opacity-920.png,Lung_Opacity-920.png
./Lung_Opacity/images/Lung_Opacity-1869.png,Lung_Opacity-1869.png
./Lung_Opacity/images/Lung_Opacity-4911.png,Lung_Opacity-4911.png
./Lung_Opacity/images/Lung_Opacity-4905.png,Lung_Opacity-4905.png
./Lung_Opacity/images/Lung_Opacity-934.png,Lung_Opacity-934.png
./Lung_Opacity/images/Lung_Opacity-3924.png,Lung_Opacity-3924.png
./Lung_Opacity/images/Lung_Opacity-4093.png,Lung_Opacity-4093.png
./Lung_Opacity/images/Lung_Opacity-2384.png,Lung_Opacity-2384.png
./Lung_Opacity/images/Lung_Opacity-1855.png,Lung_Opacity-1855.png
./Lung_Opacity/images/Lung_Opacity-1699.png,Lung_Opacity-1699.png
./Lung_Opacity/images/Lung_Opacity-908.png,Lung_Opacity-908.png
./Lung_Opacity/images/Lung_Opacity-1841.png,Lung_Opacity-1841.png
./Lung_Opacity/images/Lung_Opacity-2390.png,Lung_Opacity-2390.png
./Lung_Opacity/images/Lung_Opacity-4939.png,Lung_Opacity-4939.png
./Lung_Opacity/images/Lung_Opacity-3930.png,Lung_Opacity-3930.png
./Lung_Opacity/images/Lung_Opacity-5399.png,Lung_Opacity-5399.png
./Lung_Opacity/images/Lung_Opacity-4087.png,Lung_Opacity-4087.png
./Lung_Opacity/images/Lung_Opacity-4938.png,Lung_Opacity-4938.png
./Lung_Opacity/images/Lung_Opacity-2391.png,Lung_Opacity-2391.png
./Lung_Opacity/images/Lung_Opacity-1840.png,Lung_Opacity-1840.png
./Lung_Opacity/images/Lung_Opacity-909.png,Lung_Opacity-909.png
./Lung_Opacity/images/Lung_Opacity-1698.png,Lung_Opacity-1698.png
./Lung_Opacity/images/Lung_Opacity-4086.png,Lung_Opacity-4086.png
./Lung_Opacity/images/Lung_Opacity-5398.png,Lung_Opacity-5398.png
./Lung_Opacity/images/Lung_Opacity-3931.png,Lung_Opacity-3931.png
./Lung_Opacity/images/Lung_Opacity-4092.png,Lung_Opacity-4092.png
./Lung_Opacity/images/Lung_Opacity-3925.png,Lung_Opacity-3925.png
./Lung_Opacity/images/Lung_Opacity-1854.png,Lung_Opacity-1854.png
./Lung_Opacity/images/Lung_Opacity-2385.png,Lung_Opacity-2385.png
./Lung_Opacity/images/Lung_Opacity-935.png,Lung_Opacity-935.png
./Lung_Opacity/images/Lung_Opacity-4904.png,Lung_Opacity-4904.png
./Lung_Opacity/images/Lung_Opacity-3919.png,Lung_Opacity-3919.png
./Lung_Opacity/images/Lung_Opacity-4910.png,Lung_Opacity-4910.png
./Lung_Opacity/images/Lung_Opacity-1868.png,Lung_Opacity-1868.png
./Lung_Opacity/images/Lung_Opacity-921.png,Lung_Opacity-921.png
./Lung_Opacity/images/Lung_Opacity-1883.png,Lung_Opacity-1883.png
./Lung_Opacity/images/Lung_Opacity-712.png,Lung_Opacity-712.png
./Lung_Opacity/images/Lung_Opacity-4723.png,Lung_Opacity-4723.png
./Lung_Opacity/images/Lung_Opacity-2352.png,Lung_Opacity-2352.png
./Lung_Opacity/images/Lung_Opacity-2434.png,Lung_Opacity-2434.png
./Lung_Opacity/images/Lung_Opacity-4045.png,Lung_Opacity-4045.png
./Lung_Opacity/images/Lung_Opacity-1129.png,Lung_Opacity-1129.png
./Lung_Opacity/images/Lung_Opacity-2420.png,Lung_Opacity-2420.png
./Lung_Opacity/images/Lung_Opacity-4051.png,Lung_Opacity-4051.png
./Lung_Opacity/images/Lung_Opacity-4737.png,Lung_Opacity-4737.png
./Lung_Opacity/images/Lung_Opacity-3058.png,Lung_Opacity-3058.png
./Lung_Opacity/images/Lung_Opacity-2346.png,Lung_Opacity-2346.png
./Lung_Opacity/images/Lung_Opacity-5429.png,Lung_Opacity-5429.png
./Lung_Opacity/images/Lung_Opacity-7.png,Lung_Opacity-7.png
./Lung_Opacity/images/Lung_Opacity-706.png,Lung_Opacity-706.png
./Lung_Opacity/images/Lung_Opacity-1897.png,Lung_Opacity-1897.png
./Lung_Opacity/images/Lung_Opacity-3070.png,Lung_Opacity-3070.png
./Lung_Opacity/images/Lung_Opacity-5401.png,Lung_Opacity-5401.png
./Lung_Opacity/images/Lung_Opacity-1667.png,Lung_Opacity-1667.png
./Lung_Opacity/images/Lung_Opacity-1101.png,Lung_Opacity-1101.png
./Lung_Opacity/images/Lung_Opacity-5367.png,Lung_Opacity-5367.png
./Lung_Opacity/images/Lung_Opacity-2408.png,Lung_Opacity-2408.png
./Lung_Opacity/images/Lung_Opacity-3716.png,Lung_Opacity-3716.png
./Lung_Opacity/images/Lung_Opacity-4079.png,Lung_Opacity-4079.png
./Lung_Opacity/images/Lung_Opacity-5373.png,Lung_Opacity-5373.png
./Lung_Opacity/images/Lung_Opacity-3702.png,Lung_Opacity-3702.png
./Lung_Opacity/images/Lung_Opacity-1115.png,Lung_Opacity-1115.png
./Lung_Opacity/images/Lung_Opacity-1673.png,Lung_Opacity-1673.png
./Lung_Opacity/images/Lung_Opacity-3064.png,Lung_Opacity-3064.png
./Lung_Opacity/images/Lung_Opacity-5415.png,Lung_Opacity-5415.png
./Lung_Opacity/images/Lung_Opacity-4284.png,Lung_Opacity-4284.png
./Lung_Opacity/images/Lung_Opacity-5824.png,Lung_Opacity-5824.png
./Lung_Opacity/images/Lung_Opacity-2193.png,Lung_Opacity-2193.png
./Lung_Opacity/images/Lung_Opacity-3299.png,Lung_Opacity-3299.png
./Lung_Opacity/images/Lung_Opacity-5830.png,Lung_Opacity-5830.png
./Lung_Opacity/images/Lung_Opacity-2187.png,Lung_Opacity-2187.png
./Lung_Opacity/images/Lung_Opacity-2839.png,Lung_Opacity-2839.png
./Lung_Opacity/images/Lung_Opacity-4290.png,Lung_Opacity-4290.png
./Lung_Opacity/images/Lung_Opacity-289.png,Lung_Opacity-289.png
./Lung_Opacity/images/Lung_Opacity-2811.png,Lung_Opacity-2811.png
./Lung_Opacity/images/Lung_Opacity-5818.png,Lung_Opacity-5818.png
./Lung_Opacity/images/Lung_Opacity-2805.png,Lung_Opacity-2805.png
./Lung_Opacity/images/Lung_Opacity-276.png,Lung_Opacity-276.png
./Lung_Opacity/images/Lung_Opacity-4247.png,Lung_Opacity-4247.png
./Lung_Opacity/images/Lung_Opacity-3528.png,Lung_Opacity-3528.png
./Lung_Opacity/images/Lung_Opacity-2636.png,Lung_Opacity-2636.png
./Lung_Opacity/images/Lung_Opacity-5159.png,Lung_Opacity-5159.png
./Lung_Opacity/images/Lung_Opacity-2150.png,Lung_Opacity-2150.png
./Lung_Opacity/images/Lung_Opacity-4521.png,Lung_Opacity-4521.png
./Lung_Opacity/images/Lung_Opacity-510.png,Lung_Opacity-510.png
./Lung_Opacity/images/Lung_Opacity-1459.png,Lung_Opacity-1459.png
./Lung_Opacity/images/Lung_Opacity-504.png,Lung_Opacity-504.png
./Lung_Opacity/images/Lung_Opacity-2144.png,Lung_Opacity-2144.png
./Lung_Opacity/images/Lung_Opacity-4535.png,Lung_Opacity-4535.png
./Lung_Opacity/images/Lung_Opacity-4253.png,Lung_Opacity-4253.png
./Lung_Opacity/images/Lung_Opacity-2622.png,Lung_Opacity-2622.png
./Lung_Opacity/images/Lung_Opacity-262.png,Lung_Opacity-262.png
./Lung_Opacity/images/Lung_Opacity-3514.png,Lung_Opacity-3514.png
./Lung_Opacity/images/Lung_Opacity-5165.png,Lung_Opacity-5165.png
./Lung_Opacity/images/Lung_Opacity-1303.png,Lung_Opacity-1303.png
./Lung_Opacity/images/Lung_Opacity-1465.png,Lung_Opacity-1465.png
./Lung_Opacity/images/Lung_Opacity-5603.png,Lung_Opacity-5603.png
./Lung_Opacity/images/Lung_Opacity-3272.png,Lung_Opacity-3272.png
./Lung_Opacity/images/Lung_Opacity-5617.png,Lung_Opacity-5617.png
./Lung_Opacity/images/Lung_Opacity-2178.png,Lung_Opacity-2178.png
./Lung_Opacity/images/Lung_Opacity-3266.png,Lung_Opacity-3266.png
./Lung_Opacity/images/Lung_Opacity-4509.png,Lung_Opacity-4509.png
./Lung_Opacity/images/Lung_Opacity-538.png,Lung_Opacity-538.png
./Lung_Opacity/images/Lung_Opacity-1471.png,Lung_Opacity-1471.png
./Lung_Opacity/images/Lung_Opacity-1317.png,Lung_Opacity-1317.png
./Lung_Opacity/images/Lung_Opacity-3500.png,Lung_Opacity-3500.png
./Lung_Opacity/images/Lung_Opacity-5171.png,Lung_Opacity-5171.png
./Lung_Opacity/images/Lung_Opacity-2959.png,Lung_Opacity-2959.png
./Lung_Opacity/images/Lung_Opacity-2781.png,Lung_Opacity-2781.png
./Lung_Opacity/images/Lung_Opacity-1288.png,Lung_Opacity-1288.png
./Lung_Opacity/images/Lung_Opacity-5788.png,Lung_Opacity-5788.png
./Lung_Opacity/images/Lung_Opacity-4496.png,Lung_Opacity-4496.png
./Lung_Opacity/images/Lung_Opacity-5950.png,Lung_Opacity-5950.png
./Lung_Opacity/images/Lung_Opacity-4482.png,Lung_Opacity-4482.png
./Lung_Opacity/images/Lung_Opacity-5944.png,Lung_Opacity-5944.png
./Lung_Opacity/images/Lung_Opacity-2795.png,Lung_Opacity-2795.png
./Lung_Opacity/images/Lung_Opacity-2965.png,Lung_Opacity-2965.png
./Lung_Opacity/images/Lung_Opacity-5978.png,Lung_Opacity-5978.png
./Lung_Opacity/images/Lung_Opacity-2971.png,Lung_Opacity-2971.png
./Lung_Opacity/images/Lung_Opacity-302.png,Lung_Opacity-302.png
./Lung_Opacity/images/Lung_Opacity-2742.png,Lung_Opacity-2742.png
./Lung_Opacity/images/Lung_Opacity-4333.png,Lung_Opacity-4333.png
./Lung_Opacity/images/Lung_Opacity-4455.png,Lung_Opacity-4455.png
./Lung_Opacity/images/Lung_Opacity-5993.png,Lung_Opacity-5993.png
./Lung_Opacity/images/Lung_Opacity-2024.png,Lung_Opacity-2024.png
./Lung_Opacity/images/Lung_Opacity-464.png,Lung_Opacity-464.png
./Lung_Opacity/images/Lung_Opacity-1539.png,Lung_Opacity-1539.png
./Lung_Opacity/images/Lung_Opacity-470.png,Lung_Opacity-470.png
./Lung_Opacity/images/Lung_Opacity-4441.png,Lung_Opacity-4441.png
./Lung_Opacity/images/Lung_Opacity-5987.png,Lung_Opacity-5987.png
./Lung_Opacity/images/Lung_Opacity-2030.png,Lung_Opacity-2030.png
./Lung_Opacity/images/Lung_Opacity-5039.png,Lung_Opacity-5039.png
./Lung_Opacity/images/Lung_Opacity-2756.png,Lung_Opacity-2756.png
./Lung_Opacity/images/Lung_Opacity-3448.png,Lung_Opacity-3448.png
./Lung_Opacity/images/Lung_Opacity-4327.png,Lung_Opacity-4327.png
./Lung_Opacity/images/Lung_Opacity-316.png,Lung_Opacity-316.png
./Lung_Opacity/images/Lung_Opacity-5011.png,Lung_Opacity-5011.png
./Lung_Opacity/images/Lung_Opacity-3460.png,Lung_Opacity-3460.png
./Lung_Opacity/images/Lung_Opacity-1277.png,Lung_Opacity-1277.png
./Lung_Opacity/images/Lung_Opacity-1511.png,Lung_Opacity-1511.png
./Lung_Opacity/images/Lung_Opacity-458.png,Lung_Opacity-458.png
./Lung_Opacity/images/Lung_Opacity-4469.png,Lung_Opacity-4469.png
./Lung_Opacity/images/Lung_Opacity-3306.png,Lung_Opacity-3306.png
./Lung_Opacity/images/Lung_Opacity-2018.png,Lung_Opacity-2018.png
./Lung_Opacity/images/Lung_Opacity-5777.png,Lung_Opacity-5777.png
./Lung_Opacity/images/Lung_Opacity-3312.png,Lung_Opacity-3312.png
./Lung_Opacity/images/Lung_Opacity-5763.png,Lung_Opacity-5763.png
./Lung_Opacity/images/Lung_Opacity-1505.png,Lung_Opacity-1505.png
./Lung_Opacity/images/Lung_Opacity-1263.png,Lung_Opacity-1263.png
./Lung_Opacity/images/Lung_Opacity-5005.png,Lung_Opacity-5005.png
./Lung_Opacity/images/Lung_Opacity-3474.png,Lung_Opacity-3474.png
./Lung_Opacity/images/Lung_Opacity-4694.png,Lung_Opacity-4694.png
./Lung_Opacity/images/Lung_Opacity-1934.png,Lung_Opacity-1934.png
./Lung_Opacity/images/Lung_Opacity-2583.png,Lung_Opacity-2583.png
./Lung_Opacity/images/Lung_Opacity-3845.png,Lung_Opacity-3845.png
./Lung_Opacity/images/Lung_Opacity-2597.png,Lung_Opacity-2597.png
./Lung_Opacity/images/Lung_Opacity-3851.png,Lung_Opacity-3851.png
./Lung_Opacity/images/Lung_Opacity-3689.png,Lung_Opacity-3689.png
./Lung_Opacity/images/Lung_Opacity-869.png,Lung_Opacity-869.png
./Lung_Opacity/images/Lung_Opacity-1920.png,Lung_Opacity-1920.png
./Lung_Opacity/images/Lung_Opacity-4680.png,Lung_Opacity-4680.png
./Lung_Opacity/images/Lung_Opacity-4858.png,Lung_Opacity-4858.png
./Lung_Opacity/images/Lung_Opacity-841.png,Lung_Opacity-841.png
./Lung_Opacity/images/Lung_Opacity-699.png,Lung_Opacity-699.png
./Lung_Opacity/images/Lung_Opacity-1908.png,Lung_Opacity-1908.png
./Lung_Opacity/images/Lung_Opacity-4870.png,Lung_Opacity-4870.png
./Lung_Opacity/images/Lung_Opacity-3879.png,Lung_Opacity-3879.png
./Lung_Opacity/images/Lung_Opacity-4864.png,Lung_Opacity-4864.png
./Lung_Opacity/images/Lung_Opacity-855.png,Lung_Opacity-855.png
./Lung_Opacity/images/Lung_Opacity-666.png,Lung_Opacity-666.png
./Lung_Opacity/images/Lung_Opacity-5549.png,Lung_Opacity-5549.png
./Lung_Opacity/images/Lung_Opacity-2226.png,Lung_Opacity-2226.png
./Lung_Opacity/images/Lung_Opacity-3138.png,Lung_Opacity-3138.png
./Lung_Opacity/images/Lung_Opacity-4657.png,Lung_Opacity-4657.png
./Lung_Opacity/images/Lung_Opacity-4131.png,Lung_Opacity-4131.png
./Lung_Opacity/images/Lung_Opacity-2540.png,Lung_Opacity-2540.png
./Lung_Opacity/images/Lung_Opacity-3886.png,Lung_Opacity-3886.png
./Lung_Opacity/images/Lung_Opacity-1049.png,Lung_Opacity-1049.png
./Lung_Opacity/images/Lung_Opacity-100.png,Lung_Opacity-100.png
./Lung_Opacity/images/Lung_Opacity-114.png,Lung_Opacity-114.png
./Lung_Opacity/images/Lung_Opacity-4125.png,Lung_Opacity-4125.png
